 800.000000 	   101.549 	    26.927  	   0.17157 	   0.09945 	   0.80000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	    36.142 	    27.749  	  -0.18178 	   0.06130 	   0.00000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	    79.599 	   101.089  	   0.05314 	   0.09763 	   1.00280 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   167.767 	    77.233  	   0.07183 	  -0.08406 	   0.01720 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   126.844 	    18.190  	   0.10649 	  -0.11796 	   0.91080 	   2.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   115.276 	    15.739  	   0.01298 	  -0.01535 	   0.00000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	    37.821 	    56.532  	   0.12454 	   0.04401 	   1.55880 	   1.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   100.320 	    58.462  	   0.22961 	  -0.05244 	   0.47840 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   138.115 	    41.226  	  -0.07489 	   0.04420 	   0.00000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   170.598 	    31.272  	   0.08432 	   0.04884 	   0.00000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   113.645 	    47.425  	   0.02549 	   0.00243 	   0.81160 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   147.406 	    29.838  	   0.09314 	   0.25930 	   1.40280 	   2.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   168.041 	    52.747  	   0.15755 	  -0.15546 	   1.51360 	   1.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   143.400 	    33.817  	  -0.04399 	  -0.01732 	   0.70160 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	    83.725 	    33.384  	  -0.10097 	  -0.03411 	   1.57600 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	    59.517 	    62.952  	  -0.07306 	   0.23966 	   0.18480 	   2.00000	   0.23529	   1.82353	   1.82353	   0.00000
 800.000000 	   118.390 	    35.447  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.23529	   1.82353	   1.82353	   0.00000
 850.000000 	   102.081 	    22.561  	   0.01063 	  -0.08732 	   0.49580 	   1.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	    37.166 	    25.994  	   0.02048 	  -0.03510 	   1.16520 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	    81.272 	   107.834  	   0.03346 	   0.13491 	   1.14060 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   168.156 	    78.292  	   0.00780 	   0.02118 	   0.30020 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   129.998 	    11.383  	   0.06307 	  -0.13613 	   0.42220 	   3.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   111.101 	    15.540  	  -0.08350 	  -0.00399 	   0.00000 	   1.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	    41.725 	    58.811  	   0.07808 	   0.04558 	   1.38760 	   1.00000	   0.16667	   1.33333	   1.33333	   0.00000
